"ID","IDENTIFIER","SPECIES_ID","IS_SHINY","BLOB"
"516","normal","516","FALSE","data/sprites/normal/516.png"
"517","normal","517","FALSE","data/sprites/normal/517.png"
"518","normal","518","FALSE","data/sprites/normal/518.png"
"519","normal","519","FALSE","data/sprites/normal/519.png"
"520","normal","520","FALSE","data/sprites/normal/520.png"
"521","normal","521","FALSE","data/sprites/normal/521.png"
"522","normal","522","FALSE","data/sprites/normal/522.png"
"523","normal","523","FALSE","data/sprites/normal/523.png"
"524","normal","524","FALSE","data/sprites/normal/524.png"
"525","normal","525","FALSE","data/sprites/normal/525.png"
"526","normal","526","FALSE","data/sprites/normal/526.png"
"527","normal","527","FALSE","data/sprites/normal/527.png"
"528","normal","528","FALSE","data/sprites/normal/528.png"
"529","normal","529","FALSE","data/sprites/normal/529.png"
"530","normal","530","FALSE","data/sprites/normal/530.png"
"531","normal","531","FALSE","data/sprites/normal/531.png"
"532","normal","532","FALSE","data/sprites/normal/532.png"
"533","normal","533","FALSE","data/sprites/normal/533.png"
"534","normal","534","FALSE","data/sprites/normal/534.png"
"535","normal","535","FALSE","data/sprites/normal/535.png"
"536","normal","536","FALSE","data/sprites/normal/536.png"
"537","normal","537","FALSE","data/sprites/normal/537.png"
"538","normal","538","FALSE","data/sprites/normal/538.png"
"539","normal","539","FALSE","data/sprites/normal/539.png"
"540","normal","540","FALSE","data/sprites/normal/540.png"
"541","normal","541","FALSE","data/sprites/normal/541.png"
"542","normal","542","FALSE","data/sprites/normal/542.png"
"543","normal","543","FALSE","data/sprites/normal/543.png"
"544","normal","544","FALSE","data/sprites/normal/544.png"
"545","normal","545","FALSE","data/sprites/normal/545.png"
"546","normal","546","FALSE","data/sprites/normal/546.png"
"547","normal","547","FALSE","data/sprites/normal/547.png"
"548","normal","548","FALSE","data/sprites/normal/548.png"
"549","normal","549","FALSE","data/sprites/normal/549.png"
"550","normal","550","FALSE","data/sprites/normal/550.png"
"551","normal","551","FALSE","data/sprites/normal/551.png"
"552","normal","552","FALSE","data/sprites/normal/552.png"
"553","normal","553","FALSE","data/sprites/normal/553.png"
"554","normal","554","FALSE","data/sprites/normal/554.png"
"555","normal","555","FALSE","data/sprites/normal/555.png"
"556","normal","556","FALSE","data/sprites/normal/556.png"
"557","normal","557","FALSE","data/sprites/normal/557.png"
"558","normal","558","FALSE","data/sprites/normal/558.png"
"559","normal","559","FALSE","data/sprites/normal/559.png"
"560","normal","560","FALSE","data/sprites/normal/560.png"
"561","normal","561","FALSE","data/sprites/normal/561.png"
"562","normal","562","FALSE","data/sprites/normal/562.png"
"563","normal","563","FALSE","data/sprites/normal/563.png"
"564","normal","564","FALSE","data/sprites/normal/564.png"
"565","normal","565","FALSE","data/sprites/normal/565.png"
"566","normal","566","FALSE","data/sprites/normal/566.png"
"567","normal","567","FALSE","data/sprites/normal/567.png"
"568","normal","568","FALSE","data/sprites/normal/568.png"
"569","normal","569","FALSE","data/sprites/normal/569.png"
"570","normal","570","FALSE","data/sprites/normal/570.png"
"571","normal","571","FALSE","data/sprites/normal/571.png"
"572","normal","572","FALSE","data/sprites/normal/572.png"
"573","normal","573","FALSE","data/sprites/normal/573.png"
"574","normal","574","FALSE","data/sprites/normal/574.png"
"575","normal","575","FALSE","data/sprites/normal/575.png"
"576","normal","576","FALSE","data/sprites/normal/576.png"
"577","normal","577","FALSE","data/sprites/normal/577.png"
"578","normal","578","FALSE","data/sprites/normal/578.png"
"579","normal","579","FALSE","data/sprites/normal/579.png"
"580","normal","580","FALSE","data/sprites/normal/580.png"
"581","normal","581","FALSE","data/sprites/normal/581.png"
"582","normal","582","FALSE","data/sprites/normal/582.png"
"583","normal","583","FALSE","data/sprites/normal/583.png"
"584","normal","584","FALSE","data/sprites/normal/584.png"
"585","normal","585","FALSE","data/sprites/normal/585.png"
"586","normal","586","FALSE","data/sprites/normal/586.png"
"587","normal","587","FALSE","data/sprites/normal/587.png"
"588","normal","588","FALSE","data/sprites/normal/588.png"
"589","normal","589","FALSE","data/sprites/normal/589.png"
"590","normal","590","FALSE","data/sprites/normal/590.png"
"591","normal","591","FALSE","data/sprites/normal/591.png"
"592","normal","592","FALSE","data/sprites/normal/592.png"
"593","normal","593","FALSE","data/sprites/normal/593.png"
"594","normal","594","FALSE","data/sprites/normal/594.png"
"595","normal","595","FALSE","data/sprites/normal/595.png"
"596","normal","596","FALSE","data/sprites/normal/596.png"
"597","normal","597","FALSE","data/sprites/normal/597.png"
"598","normal","598","FALSE","data/sprites/normal/598.png"
"599","normal","599","FALSE","data/sprites/normal/599.png"
"600","normal","600","FALSE","data/sprites/normal/600.png"
"601","normal","601","FALSE","data/sprites/normal/601.png"
"602","normal","602","FALSE","data/sprites/normal/602.png"
"603","normal","603","FALSE","data/sprites/normal/603.png"
"604","normal","604","FALSE","data/sprites/normal/604.png"
"605","normal","605","FALSE","data/sprites/normal/605.png"
"606","normal","606","FALSE","data/sprites/normal/606.png"
"607","normal","607","FALSE","data/sprites/normal/607.png"
"608","normal","608","FALSE","data/sprites/normal/608.png"
"609","normal","609","FALSE","data/sprites/normal/609.png"
"610","normal","610","FALSE","data/sprites/normal/610.png"
"611","normal","611","FALSE","data/sprites/normal/611.png"
"612","normal","612","FALSE","data/sprites/normal/612.png"
"613","normal","613","FALSE","data/sprites/normal/613.png"
"614","normal","614","FALSE","data/sprites/normal/614.png"
"615","normal","615","FALSE","data/sprites/normal/615.png"
"616","normal","616","FALSE","data/sprites/normal/616.png"
"617","normal","617","FALSE","data/sprites/normal/617.png"
"618","normal","618","FALSE","data/sprites/normal/618.png"
"619","normal","619","FALSE","data/sprites/normal/619.png"
"620","normal","620","FALSE","data/sprites/normal/620.png"
"621","normal","621","FALSE","data/sprites/normal/621.png"
"622","normal","622","FALSE","data/sprites/normal/622.png"
"623","normal","623","FALSE","data/sprites/normal/623.png"
"624","normal","624","FALSE","data/sprites/normal/624.png"
"625","normal","625","FALSE","data/sprites/normal/625.png"
"626","normal","626","FALSE","data/sprites/normal/626.png"
"627","normal","627","FALSE","data/sprites/normal/627.png"
"628","normal","628","FALSE","data/sprites/normal/628.png"
"629","normal","629","FALSE","data/sprites/normal/629.png"
"630","normal","630","FALSE","data/sprites/normal/630.png"
"631","normal","631","FALSE","data/sprites/normal/631.png"
"632","normal","632","FALSE","data/sprites/normal/632.png"
"633","normal","633","FALSE","data/sprites/normal/633.png"
"634","normal","634","FALSE","data/sprites/normal/634.png"
"635","normal","635","FALSE","data/sprites/normal/635.png"
"636","normal","636","FALSE","data/sprites/normal/636.png"
"637","normal","637","FALSE","data/sprites/normal/637.png"
"638","normal","638","FALSE","data/sprites/normal/638.png"
"639","normal","639","FALSE","data/sprites/normal/639.png"
"640","normal","640","FALSE","data/sprites/normal/640.png"
"641","normal","641","FALSE","data/sprites/normal/641.png"
"642","normal","642","FALSE","data/sprites/normal/642.png"
"643","normal","643","FALSE","data/sprites/normal/643.png"
"644","normal","644","FALSE","data/sprites/normal/644.png"
"645","normal","645","FALSE","data/sprites/normal/645.png"
"646","normal","646","FALSE","data/sprites/normal/646.png"
"647","normal","647","FALSE","data/sprites/normal/647.png"
"648","normal","648","FALSE","data/sprites/normal/648.png"
"649","normal","649","FALSE","data/sprites/normal/649.png"
"650","normal","650","FALSE","data/sprites/normal/650.png"
"651","normal","651","FALSE","data/sprites/normal/651.png"
"652","normal","652","FALSE","data/sprites/normal/652.png"
"653","normal","653","FALSE","data/sprites/normal/653.png"
"654","normal","654","FALSE","data/sprites/normal/654.png"
"655","normal","655","FALSE","data/sprites/normal/655.png"
"656","normal","656","FALSE","data/sprites/normal/656.png"
"657","normal","657","FALSE","data/sprites/normal/657.png"
"658","normal","658","FALSE","data/sprites/normal/658.png"
"659","normal","659","FALSE","data/sprites/normal/659.png"
"660","normal","660","FALSE","data/sprites/normal/660.png"
"661","normal","661","FALSE","data/sprites/normal/661.png"
"662","normal","662","FALSE","data/sprites/normal/662.png"
"663","normal","663","FALSE","data/sprites/normal/663.png"
"664","normal","664","FALSE","data/sprites/normal/664.png"
"665","normal","665","FALSE","data/sprites/normal/665.png"
"666","normal","666","FALSE","data/sprites/normal/666.png"
"667","normal","667","FALSE","data/sprites/normal/667.png"
"668","normal","668","FALSE","data/sprites/normal/668.png"
"669","normal","669","FALSE","data/sprites/normal/669.png"
"670","normal","670","FALSE","data/sprites/normal/670.png"
"671","normal","671","FALSE","data/sprites/normal/671.png"
"672","normal","672","FALSE","data/sprites/normal/672.png"
"673","normal","673","FALSE","data/sprites/normal/673.png"
"674","normal","674","FALSE","data/sprites/normal/674.png"
"675","normal","675","FALSE","data/sprites/normal/675.png"
"676","normal","676","FALSE","data/sprites/normal/676.png"
"677","normal","677","FALSE","data/sprites/normal/677.png"
"678","normal","678","FALSE","data/sprites/normal/678.png"
"679","normal","679","FALSE","data/sprites/normal/679.png"
"680","normal","680","FALSE","data/sprites/normal/680.png"
"681","normal","681","FALSE","data/sprites/normal/681.png"
"682","normal","682","FALSE","data/sprites/normal/682.png"
"683","normal","683","FALSE","data/sprites/normal/683.png"
"684","normal","684","FALSE","data/sprites/normal/684.png"
"685","normal","685","FALSE","data/sprites/normal/685.png"
"686","normal","686","FALSE","data/sprites/normal/686.png"
"687","normal","687","FALSE","data/sprites/normal/687.png"
"688","normal","688","FALSE","data/sprites/normal/688.png"
"689","normal","689","FALSE","data/sprites/normal/689.png"
"690","normal","690","FALSE","data/sprites/normal/690.png"
"691","normal","691","FALSE","data/sprites/normal/691.png"
"692","normal","692","FALSE","data/sprites/normal/692.png"
"693","normal","693","FALSE","data/sprites/normal/693.png"
"694","normal","694","FALSE","data/sprites/normal/694.png"
"695","normal","695","FALSE","data/sprites/normal/695.png"
"696","normal","696","FALSE","data/sprites/normal/696.png"
"697","normal","697","FALSE","data/sprites/normal/697.png"
"698","normal","698","FALSE","data/sprites/normal/698.png"
"699","normal","699","FALSE","data/sprites/normal/699.png"
"700","normal","700","FALSE","data/sprites/normal/700.png"
"701","normal","701","FALSE","data/sprites/normal/701.png"
"702","normal","702","FALSE","data/sprites/normal/702.png"
"703","normal","703","FALSE","data/sprites/normal/703.png"
"704","normal","704","FALSE","data/sprites/normal/704.png"
"705","normal","705","FALSE","data/sprites/normal/705.png"
"706","normal","706","FALSE","data/sprites/normal/706.png"
"707","normal","707","FALSE","data/sprites/normal/707.png"
"708","normal","708","FALSE","data/sprites/normal/708.png"
"709","normal","709","FALSE","data/sprites/normal/709.png"
"710","normal","710","FALSE","data/sprites/normal/710.png"
"711","normal","711","FALSE","data/sprites/normal/711.png"
"712","normal","712","FALSE","data/sprites/normal/712.png"
"713","normal","713","FALSE","data/sprites/normal/713.png"
"714","normal","714","FALSE","data/sprites/normal/714.png"
"715","normal","715","FALSE","data/sprites/normal/715.png"
"716","normal","716","FALSE","data/sprites/normal/716.png"
"717","normal","717","FALSE","data/sprites/normal/717.png"
"718","normal","718","FALSE","data/sprites/normal/718.png"
"719","normal","719","FALSE","data/sprites/normal/719.png"
"720","normal","720","FALSE","data/sprites/normal/720.png"
"721","normal","721","FALSE","data/sprites/normal/721.png"
"722","normal","722","FALSE","data/sprites/normal/722.png"
"723","normal","723","FALSE","data/sprites/normal/723.png"
"724","normal","724","FALSE","data/sprites/normal/724.png"
"725","normal","725","FALSE","data/sprites/normal/725.png"
"726","normal","726","FALSE","data/sprites/normal/726.png"
"727","normal","727","FALSE","data/sprites/normal/727.png"
"728","normal","728","FALSE","data/sprites/normal/728.png"
"729","normal","729","FALSE","data/sprites/normal/729.png"
"730","normal","730","FALSE","data/sprites/normal/730.png"
"731","normal","731","FALSE","data/sprites/normal/731.png"
"732","normal","732","FALSE","data/sprites/normal/732.png"
"733","normal","733","FALSE","data/sprites/normal/733.png"
"734","normal","734","FALSE","data/sprites/normal/734.png"
"735","normal","735","FALSE","data/sprites/normal/735.png"
"736","normal","736","FALSE","data/sprites/normal/736.png"
"737","normal","737","FALSE","data/sprites/normal/737.png"
"738","normal","738","FALSE","data/sprites/normal/738.png"
"739","normal","739","FALSE","data/sprites/normal/739.png"
"740","normal","740","FALSE","data/sprites/normal/740.png"
"741","normal","741","FALSE","data/sprites/normal/741.png"
"742","normal","742","FALSE","data/sprites/normal/742.png"
"743","normal","743","FALSE","data/sprites/normal/743.png"
"744","normal","744","FALSE","data/sprites/normal/744.png"
"745","normal","745","FALSE","data/sprites/normal/745.png"
"746","normal","746","FALSE","data/sprites/normal/746.png"
"747","normal","747","FALSE","data/sprites/normal/747.png"
"748","normal","748","FALSE","data/sprites/normal/748.png"
"749","normal","749","FALSE","data/sprites/normal/749.png"
"750","normal","750","FALSE","data/sprites/normal/750.png"
"751","normal","751","FALSE","data/sprites/normal/751.png"
"752","normal","752","FALSE","data/sprites/normal/752.png"
"753","normal","753","FALSE","data/sprites/normal/753.png"
"754","normal","754","FALSE","data/sprites/normal/754.png"
"755","normal","755","FALSE","data/sprites/normal/755.png"
"756","normal","756","FALSE","data/sprites/normal/756.png"
"757","normal","757","FALSE","data/sprites/normal/757.png"
"758","normal","758","FALSE","data/sprites/normal/758.png"
"759","normal","759","FALSE","data/sprites/normal/759.png"
"760","normal","760","FALSE","data/sprites/normal/760.png"
"761","normal","761","FALSE","data/sprites/normal/761.png"
"762","normal","762","FALSE","data/sprites/normal/762.png"
"763","normal","763","FALSE","data/sprites/normal/763.png"
"764","normal","764","FALSE","data/sprites/normal/764.png"
"765","normal","765","FALSE","data/sprites/normal/765.png"
"766","normal","766","FALSE","data/sprites/normal/766.png"
"767","normal","767","FALSE","data/sprites/normal/767.png"
"768","normal","768","FALSE","data/sprites/normal/768.png"
"769","normal","769","FALSE","data/sprites/normal/769.png"
"770","normal","770","FALSE","data/sprites/normal/770.png"
"771","normal","771","FALSE","data/sprites/normal/771.png"
"772","normal","772","FALSE","data/sprites/normal/772.png"
"773","normal","773","FALSE","data/sprites/normal/773.png"
"774","normal","774","FALSE","data/sprites/normal/774.png"
"775","normal","775","FALSE","data/sprites/normal/775.png"
"776","normal","776","FALSE","data/sprites/normal/776.png"
"777","normal","777","FALSE","data/sprites/normal/777.png"
"778","normal","778","FALSE","data/sprites/normal/778.png"
"779","normal","779","FALSE","data/sprites/normal/779.png"
"780","normal","780","FALSE","data/sprites/normal/780.png"
"781","normal","781","FALSE","data/sprites/normal/781.png"
"782","normal","782","FALSE","data/sprites/normal/782.png"
"783","normal","783","FALSE","data/sprites/normal/783.png"
"784","normal","784","FALSE","data/sprites/normal/784.png"
"785","normal","785","FALSE","data/sprites/normal/785.png"
"786","normal","786","FALSE","data/sprites/normal/786.png"
"787","normal","787","FALSE","data/sprites/normal/787.png"
"788","normal","788","FALSE","data/sprites/normal/788.png"
"789","normal","789","FALSE","data/sprites/normal/789.png"
"790","normal","790","FALSE","data/sprites/normal/790.png"
"791","normal","791","FALSE","data/sprites/normal/791.png"
"792","normal","792","FALSE","data/sprites/normal/792.png"
"793","normal","793","FALSE","data/sprites/normal/793.png"
"794","normal","794","FALSE","data/sprites/normal/794.png"
"795","normal","795","FALSE","data/sprites/normal/795.png"
"796","normal","796","FALSE","data/sprites/normal/796.png"
"797","normal","797","FALSE","data/sprites/normal/797.png"
"798","normal","798","FALSE","data/sprites/normal/798.png"
"799","normal","799","FALSE","data/sprites/normal/799.png"
"800","normal","800","FALSE","data/sprites/normal/800.png"
"801","normal","801","FALSE","data/sprites/normal/801.png"
"802","normal","802","FALSE","data/sprites/normal/802.png"
"803","normal","803","FALSE","data/sprites/normal/803.png"
"804","normal","804","FALSE","data/sprites/normal/804.png"
"805","normal","805","FALSE","data/sprites/normal/805.png"
"806","normal","806","FALSE","data/sprites/normal/806.png"
"807","normal","807","FALSE","data/sprites/normal/807.png"
"808","normal","808","FALSE","data/sprites/normal/808.png"
"809","normal","809","FALSE","data/sprites/normal/809.png"
"810","normal","810","FALSE","data/sprites/normal/810.png"
"811","normal","811","FALSE","data/sprites/normal/811.png"
"812","normal","812","FALSE","data/sprites/normal/812.png"
"813","normal","813","FALSE","data/sprites/normal/813.png"
"814","normal","814","FALSE","data/sprites/normal/814.png"
"815","normal","815","FALSE","data/sprites/normal/815.png"
"816","normal","816","FALSE","data/sprites/normal/816.png"
"817","normal","817","FALSE","data/sprites/normal/817.png"
"818","normal","818","FALSE","data/sprites/normal/818.png"
"819","normal","819","FALSE","data/sprites/normal/819.png"
"820","normal","820","FALSE","data/sprites/normal/820.png"
"821","normal","821","FALSE","data/sprites/normal/821.png"
"822","normal","822","FALSE","data/sprites/normal/822.png"
"823","normal","823","FALSE","data/sprites/normal/823.png"
"824","normal","824","FALSE","data/sprites/normal/824.png"
"825","normal","825","FALSE","data/sprites/normal/825.png"
"826","normal","826","FALSE","data/sprites/normal/826.png"
"827","normal","827","FALSE","data/sprites/normal/827.png"
"828","normal","828","FALSE","data/sprites/normal/828.png"
"829","normal","829","FALSE","data/sprites/normal/829.png"
"830","normal","830","FALSE","data/sprites/normal/830.png"
"831","normal","831","FALSE","data/sprites/normal/831.png"
"832","normal","832","FALSE","data/sprites/normal/832.png"
"833","normal","833","FALSE","data/sprites/normal/833.png"
"834","normal","834","FALSE","data/sprites/normal/834.png"
"835","normal","835","FALSE","data/sprites/normal/835.png"
"836","normal","836","FALSE","data/sprites/normal/836.png"
"837","normal","837","FALSE","data/sprites/normal/837.png"
"838","normal","838","FALSE","data/sprites/normal/838.png"
"839","normal","839","FALSE","data/sprites/normal/839.png"
"840","normal","840","FALSE","data/sprites/normal/840.png"
"841","normal","841","FALSE","data/sprites/normal/841.png"
"842","normal","842","FALSE","data/sprites/normal/842.png"
"843","normal","843","FALSE","data/sprites/normal/843.png"
"844","normal","844","FALSE","data/sprites/normal/844.png"
"845","normal","845","FALSE","data/sprites/normal/845.png"
"846","normal","846","FALSE","data/sprites/normal/846.png"
"847","normal","847","FALSE","data/sprites/normal/847.png"
"848","normal","848","FALSE","data/sprites/normal/848.png"
"849","normal","849","FALSE","data/sprites/normal/849.png"
"850","normal","850","FALSE","data/sprites/normal/850.png"
"851","normal","851","FALSE","data/sprites/normal/851.png"
"852","normal","852","FALSE","data/sprites/normal/852.png"
"853","normal","853","FALSE","data/sprites/normal/853.png"
"854","normal","854","FALSE","data/sprites/normal/854.png"
"855","normal","855","FALSE","data/sprites/normal/855.png"
"856","normal","856","FALSE","data/sprites/normal/856.png"
"857","normal","857","FALSE","data/sprites/normal/857.png"
"858","normal","858","FALSE","data/sprites/normal/858.png"
"859","normal","859","FALSE","data/sprites/normal/859.png"
"860","normal","860","FALSE","data/sprites/normal/860.png"
"861","normal","861","FALSE","data/sprites/normal/861.png"
"862","normal","862","FALSE","data/sprites/normal/862.png"
"863","normal","863","FALSE","data/sprites/normal/863.png"
"864","normal","864","FALSE","data/sprites/normal/864.png"
"865","normal","865","FALSE","data/sprites/normal/865.png"
"866","normal","866","FALSE","data/sprites/normal/866.png"
"867","normal","867","FALSE","data/sprites/normal/867.png"
"868","normal","868","FALSE","data/sprites/normal/868.png"
"869","normal","869","FALSE","data/sprites/normal/869.png"
"870","normal","870","FALSE","data/sprites/normal/870.png"
"871","normal","871","FALSE","data/sprites/normal/871.png"
"872","normal","872","FALSE","data/sprites/normal/872.png"
"873","normal","873","FALSE","data/sprites/normal/873.png"
"874","normal","874","FALSE","data/sprites/normal/874.png"
"875","normal","875","FALSE","data/sprites/normal/875.png"
"876","normal","876","FALSE","data/sprites/normal/876.png"
"877","normal","877","FALSE","data/sprites/normal/877.png"
"878","normal","878","FALSE","data/sprites/normal/878.png"
"879","normal","879","FALSE","data/sprites/normal/879.png"
"880","normal","880","FALSE","data/sprites/normal/880.png"
"881","normal","881","FALSE","data/sprites/normal/881.png"
"882","normal","882","FALSE","data/sprites/normal/882.png"
"883","normal","883","FALSE","data/sprites/normal/883.png"
"884","normal","884","FALSE","data/sprites/normal/884.png"
"885","normal","885","FALSE","data/sprites/normal/885.png"
"886","normal","886","FALSE","data/sprites/normal/886.png"
"887","normal","887","FALSE","data/sprites/normal/887.png"
"888","normal","888","FALSE","data/sprites/normal/888.png"
"889","normal","889","FALSE","data/sprites/normal/889.png"
"890","normal","890","FALSE","data/sprites/normal/890.png"
"891","normal","891","FALSE","data/sprites/normal/891.png"
"892","normal","892","FALSE","data/sprites/normal/892.png"
"893","normal","893","FALSE","data/sprites/normal/893.png"
"894","normal","894","FALSE","data/sprites/normal/894.png"
"895","normal","895","FALSE","data/sprites/normal/895.png"
"896","normal","896","FALSE","data/sprites/normal/896.png"
"897","normal","897","FALSE","data/sprites/normal/897.png"
"898","normal","898","FALSE","data/sprites/normal/898.png"
"899","normal","899","FALSE","data/sprites/normal/899.png"
"900","normal","900","FALSE","data/sprites/normal/900.png"
"901","normal","901","FALSE","data/sprites/normal/901.png"
"902","normal","902","FALSE","data/sprites/normal/902.png"
"903","normal","903","FALSE","data/sprites/normal/903.png"
"904","normal","904","FALSE","data/sprites/normal/904.png"
"905","normal","905","FALSE","data/sprites/normal/905.png"
"906","normal","906","FALSE","data/sprites/normal/906.png"
"907","normal","907","FALSE","data/sprites/normal/907.png"
"908","normal","908","FALSE","data/sprites/normal/908.png"
"909","normal","909","FALSE","data/sprites/normal/909.png"
"910","normal","910","FALSE","data/sprites/normal/910.png"
"911","normal","911","FALSE","data/sprites/normal/911.png"
"912","normal","912","FALSE","data/sprites/normal/912.png"
"913","normal","913","FALSE","data/sprites/normal/913.png"
"914","normal","914","FALSE","data/sprites/normal/914.png"
"915","normal","915","FALSE","data/sprites/normal/915.png"
"916","normal","916","FALSE","data/sprites/normal/916.png"
"917","normal","917","FALSE","data/sprites/normal/917.png"
"918","normal","918","FALSE","data/sprites/normal/918.png"
"919","normal","919","FALSE","data/sprites/normal/919.png"
"920","normal","920","FALSE","data/sprites/normal/920.png"
"921","normal","921","FALSE","data/sprites/normal/921.png"
"922","normal","922","FALSE","data/sprites/normal/922.png"
"923","normal","923","FALSE","data/sprites/normal/923.png"
"924","normal","924","FALSE","data/sprites/normal/924.png"
"925","normal","925","FALSE","data/sprites/normal/925.png"
"926","normal","926","FALSE","data/sprites/normal/926.png"
"927","normal","927","FALSE","data/sprites/normal/927.png"
"928","normal","928","FALSE","data/sprites/normal/928.png"
"929","normal","929","FALSE","data/sprites/normal/929.png"
"930","normal","930","FALSE","data/sprites/normal/930.png"
"931","normal","931","FALSE","data/sprites/normal/931.png"
"932","normal","932","FALSE","data/sprites/normal/932.png"
"933","normal","933","FALSE","data/sprites/normal/933.png"
"934","normal","934","FALSE","data/sprites/normal/934.png"
"935","normal","935","FALSE","data/sprites/normal/935.png"
"936","normal","936","FALSE","data/sprites/normal/936.png"
"937","normal","937","FALSE","data/sprites/normal/937.png"
"938","normal","938","FALSE","data/sprites/normal/938.png"
"939","normal","939","FALSE","data/sprites/normal/939.png"
"940","normal","940","FALSE","data/sprites/normal/940.png"
"941","normal","941","FALSE","data/sprites/normal/941.png"
"942","normal","942","FALSE","data/sprites/normal/942.png"
"943","normal","943","FALSE","data/sprites/normal/943.png"
"944","normal","944","FALSE","data/sprites/normal/944.png"
"945","normal","945","FALSE","data/sprites/normal/945.png"
"946","normal","946","FALSE","data/sprites/normal/946.png"
"947","normal","947","FALSE","data/sprites/normal/947.png"
"948","normal","948","FALSE","data/sprites/normal/948.png"
"949","normal","949","FALSE","data/sprites/normal/949.png"
"950","normal","950","FALSE","data/sprites/normal/950.png"
"951","normal","951","FALSE","data/sprites/normal/951.png"
"952","normal","952","FALSE","data/sprites/normal/952.png"
"953","normal","953","FALSE","data/sprites/normal/953.png"
"954","normal","954","FALSE","data/sprites/normal/954.png"
"955","normal","955","FALSE","data/sprites/normal/955.png"
"956","normal","956","FALSE","data/sprites/normal/956.png"
"957","normal","957","FALSE","data/sprites/normal/957.png"
"958","normal","958","FALSE","data/sprites/normal/958.png"
"959","normal","959","FALSE","data/sprites/normal/959.png"
"960","normal","960","FALSE","data/sprites/normal/960.png"
"961","normal","961","FALSE","data/sprites/normal/961.png"
"962","normal","962","FALSE","data/sprites/normal/962.png"
"963","normal","963","FALSE","data/sprites/normal/963.png"
"964","normal","964","FALSE","data/sprites/normal/964.png"
"965","normal","965","FALSE","data/sprites/normal/965.png"
"966","normal","966","FALSE","data/sprites/normal/966.png"
"967","normal","967","FALSE","data/sprites/normal/967.png"
"968","normal","968","FALSE","data/sprites/normal/968.png"
"969","normal","969","FALSE","data/sprites/normal/969.png"
"970","normal","970","FALSE","data/sprites/normal/970.png"
"971","normal","971","FALSE","data/sprites/normal/971.png"
"972","normal","972","FALSE","data/sprites/normal/972.png"
"973","normal","973","FALSE","data/sprites/normal/973.png"
"974","normal","974","FALSE","data/sprites/normal/974.png"
"975","normal","975","FALSE","data/sprites/normal/975.png"
"976","normal","976","FALSE","data/sprites/normal/976.png"
"977","normal","977","FALSE","data/sprites/normal/977.png"
"978","normal","978","FALSE","data/sprites/normal/978.png"
"979","normal","979","FALSE","data/sprites/normal/979.png"
"980","normal","980","FALSE","data/sprites/normal/980.png"
"981","normal","981","FALSE","data/sprites/normal/981.png"
"982","normal","982","FALSE","data/sprites/normal/982.png"
"983","normal","983","FALSE","data/sprites/normal/983.png"
"984","normal","984","FALSE","data/sprites/normal/984.png"
"985","normal","985","FALSE","data/sprites/normal/985.png"
"986","normal","986","FALSE","data/sprites/normal/986.png"
"987","normal","987","FALSE","data/sprites/normal/987.png"
"988","normal","988","FALSE","data/sprites/normal/988.png"
"989","normal","989","FALSE","data/sprites/normal/989.png"
"990","normal","990","FALSE","data/sprites/normal/990.png"
"991","normal","991","FALSE","data/sprites/normal/991.png"
"992","normal","992","FALSE","data/sprites/normal/992.png"
"993","normal","993","FALSE","data/sprites/normal/993.png"
"994","normal","994","FALSE","data/sprites/normal/994.png"
"995","normal","995","FALSE","data/sprites/normal/995.png"
"996","normal","996","FALSE","data/sprites/normal/996.png"
"997","normal","997","FALSE","data/sprites/normal/997.png"
"998","normal","998","FALSE","data/sprites/normal/998.png"
"999","normal","999","FALSE","data/sprites/normal/999.png"
"1000","normal","1000","FALSE","data/sprites/normal/1000.png"
"1001","normal","1001","FALSE","data/sprites/normal/1001.png"
"1002","normal","1002","FALSE","data/sprites/normal/1002.png"
"1003","normal","1003","FALSE","data/sprites/normal/1003.png"
"1004","normal","1004","FALSE","data/sprites/normal/1004.png"
"1005","normal","1005","FALSE","data/sprites/normal/1005.png"
"1006","normal","1006","FALSE","data/sprites/normal/1006.png"
"1007","normal","1007","FALSE","data/sprites/normal/1007.png"
"1008","normal","1008","FALSE","data/sprites/normal/1008.png"
"1009","normal","1009","FALSE","data/sprites/normal/1009.png"
"1010","normal","1010","FALSE","data/sprites/normal/1010.png"
"1011","normal","1011","FALSE","data/sprites/normal/1011.png"
"1012","normal","1012","FALSE","data/sprites/normal/1012.png"
"1013","normal","1013","FALSE","data/sprites/normal/1013.png"
"1014","normal","1014","FALSE","data/sprites/normal/1014.png"
"1015","normal","1015","FALSE","data/sprites/normal/1015.png"
"1016","normal","1016","FALSE","data/sprites/normal/1016.png"
"1017","normal","1017","FALSE","data/sprites/normal/1017.png"
"1018","normal","1018","FALSE","data/sprites/normal/1018.png"
"1019","normal","1019","FALSE","data/sprites/normal/1019.png"
"1020","normal","1020","FALSE","data/sprites/normal/1020.png"
"1021","normal","1021","FALSE","data/sprites/normal/1021.png"
"1022","normal","1022","FALSE","data/sprites/normal/1022.png"
"1023","normal","1023","FALSE","data/sprites/normal/1023.png"
"1024","normal","1024","FALSE","data/sprites/normal/1024.png"
"1025","normal","1025","FALSE","data/sprites/normal/1025.png"
"1026","shiny","1","TRUE","data/sprites/shiny/1.png"
"1027","shiny","2","TRUE","data/sprites/shiny/2.png"
"1028","shiny","3","TRUE","data/sprites/shiny/3.png"
